id,lkp_id,nama_kelas,link,peserta,lulusan,status,program_keterampilan
K-MOODLE-1237,LKP-f4df31f872,LKP ANDINI,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1237,1,0,Sudah Berjalan,
K-MOODLE-662,LKP-a737d9b10e,TATA RIAS PENGANTIN BUGIS,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=662,18,0,Sudah Berjalan,
K-MOODLE-638,LKP-c6282c3502,Kursus Tata Boga,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=638,2,0,Sudah Berjalan,
K-MOODLE-595,LKP-5a59776e63,Kursus Komputer Aplikasi Perkantoran Siap Kerja,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=595,3,0,Sudah Berjalan,
K-MOODLE-601,LKP-921a749cd3,kursus baru,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=601,1,0,Sudah Berjalan,
K-MOODLE-1060,LKP-54a28befe3,Menjadi Asisten Stylish Busana dengan Ibis Paint X - LKP A'NUR,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1060,20,0,Sudah Berjalan,
K-MOODLE-445,LKP-54a28befe3,Membuat Pola & Menjahit Rok A-Line - LKP A'NUR,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=445,23,0,Sudah Berjalan,
K-MOODLE-2089,LKP-d98a87fe0b,Menyusun Surat dengan Microsoft Word untuk Seketaris,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=2089,2,0,Sudah Berjalan,
K-MOODLE-444,LKP-d98a87fe0b,Membuat Desain Logo Dengan Adobe Illustrator Bagi Perancang Grafis,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=444,5,0,Sudah Berjalan,
K-MOODLE-1639,LKP-96094cc46f,Komputer LPK PEMBANGUNAN,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1639,1,0,Sudah Berjalan,
K-MOODLE-475,LKP-96094cc46f,Internet Of Things Dasar SmartHome,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=475,3,0,Sudah Berjalan,
K-MOODLE-477,LKP-d3065e3b6a,Menjadi Content Writer Pemula secara Mudah,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=477,2,0,Sudah Berjalan,
K-MOODLE-1114,LKP-d8726b6011,Master of Ceremony,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1114,17,0,Sudah Berjalan,
K-MOODLE-1059,LKP-221c21d694,Microsoft Excel Lanjutan Bagi Petugas Data Entry,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1059,5,0,Sudah Berjalan,
K-MOODLE-1373,LKP-221c21d694,Membuat Rajutan Dengan Tangan bagi Pengrajin Tekstil,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1373,1,0,Sudah Berjalan,
K-MOODLE-1521,LKP-221c21d694,Menjahit model-model Blouse bagi tukang jahit,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1521,3,0,Sudah Berjalan,
K-MOODLE-1536,LKP-221c21d694,Membuat pola digital dengan Aplikasi Richpeace bagi Pattern Maker,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1536,2,0,Sudah Berjalan,
K-MOODLE-1550,LKP-221c21d694,Memproduksi Sprei Set Aesthetic bagi Tukang Jahit,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1550,2,0,Sudah Berjalan,
K-MOODLE-469,LKP-221c21d694,Menjahit Model-Model Headband Bagi Tukang Jahit,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=469,12,0,Sudah Berjalan,
K-MOODLE-468,LKP-896bb2edb3,kursus baru,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=468,2,0,Sudah Berjalan,
K-MOODLE-390,LKP-fdf41ea07e,"Kursus TIK, Bahasa, Akuntansi dan BIMBEL",https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=390,1,0,Sudah Berjalan,
K-MOODLE-449,LKP-018a2529dd,kursus baru,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=449,2,0,Sudah Berjalan,
K-MOODLE-1097,LKP-6e6cad8a13,kursusbaru-02,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1097,2,0,Sudah Berjalan,
K-MOODLE-1098,LKP-6e6cad8a13,kursusbaru-03,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1098,2,0,Sudah Berjalan,
K-MOODLE-1099,LKP-6e6cad8a13,kursusbaru-04,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1099,2,0,Sudah Berjalan,
K-MOODLE-1100,LKP-6e6cad8a13,kursusdaring-05,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1100,2,0,Sudah Berjalan,
K-MOODLE-2095,LKP-6e6cad8a13,PELITA INKLUSI,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=2095,1,0,Sudah Berjalan,
K-MOODLE-637,LKP-6e6cad8a13,General English Level A1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=637,2,0,Sudah Berjalan,
K-MOODLE-1262,LKP-ba3c6e42bb,Lego Robotika ROBOKidz,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1262,2,0,Sudah Berjalan,
K-MOODLE-330,LKP-9408320e40,SOP Pijat Akupresur Relaksasi Tubuh dan Wajah,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=330,17,0,Sudah Berjalan,
K-MOODLE-719,LKP-9408320e40,TEKNIK PIJAT REFLEKSI,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=719,5,0,Sudah Berjalan,
K-MOODLE-720,LKP-9408320e40,SOP PIJAT REFLEKSI RELAKSASI TUBUH,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=720,4,0,Sudah Berjalan,
K-MOODLE-735,LKP-9408320e40,AKUPRESUR WAJAH UNTUK RELAKSASI DAN KESEHATAN,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=735,4,0,Sudah Berjalan,
K-MOODLE-767,LKP-9408320e40,Akupresur Untuk Mengurangi Keluhan Pada Wanita,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=767,3,0,Sudah Berjalan,
K-MOODLE-768,LKP-9408320e40,Akupresur Untuk Mengurangi Keluhan Pada Wanita,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=768,3,0,Sudah Berjalan,
K-MOODLE-804,LKP-9408320e40,Akupresur Untuk Mengurangi Keluhan Pada Bayi dan Anak-anak,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=804,1,0,Sudah Berjalan,
K-MOODLE-844,LKP-9408320e40,Pengenalan Teori Dasar Ilmu Pengobatan Timur (TCM),https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=844,1,0,Sudah Berjalan,
K-MOODLE-379,LKP-b4662eaed7,kursus baru,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=379,2,0,Sudah Berjalan,
K-MOODLE-784,LKP-6be17243e7,kursus baru,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=784,2,0,Sudah Berjalan,
K-MOODLE-782,LKP-341bea53db,kursus baru,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=782,2,0,Sudah Berjalan,
K-MOODLE-798,LKP-b44742e44c,kursus baru,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=798,1,0,Sudah Berjalan,
K-MOODLE-783,LKP-f3b11f3052,kursus baru,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=783,1,0,Sudah Berjalan,
K-MOODLE-513,LKP-4e15f3784b,Teknik Belajar Microsoft Word hanya 5 hari,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=513,53,0,Sudah Berjalan,
K-MOODLE-748,LKP-4e15f3784b,Membuat Game Edukasi SD Melalui Articulate Storyline,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=748,1,0,Sudah Berjalan,
K-MOODLE-749,LKP-4e15f3784b,Cara Mudah Belajar Game Edukasi,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=749,1,0,Sudah Berjalan,
K-MOODLE-795,LKP-83f3e0d118,kursus baru,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=795,1,0,Sudah Berjalan,
K-MOODLE-2267,LKP-e5e1373ecd,Pemula Jadi Paham: Panduan Singkat Microsoft Word,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=2267,2,0,Sudah Berjalan,
K-MOODLE-337,LKP-25c1a44546,Membuat Iklan Produk Bagi Pegiat UMKM,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=337,6,0,Sudah Berjalan,
K-MOODLE-1040,LKP-231bd8d694,Kursus Web Programming Dasar LP3I Tasikmalaya,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1040,1,0,Sudah Berjalan,
K-MOODLE-466,LKP-aeb796a340,Daur Ulang Limbah Tekstil Bagi Recycling Worker,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=466,2,0,Sudah Berjalan,
K-MOODLE-2211,LKP-be0f366267,Kursus Baru LKP ASTIKA,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=2211,2,0,Sudah Berjalan,
K-MOODLE-781,LKP-94c19e3b4b,kursus baru,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=781,2,0,Sudah Berjalan,
K-MOODLE-840,LKP-643f74b6b5,Kursus Baru,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=840,2,0,Sudah Berjalan,
K-MOODLE-633,LKP-54c7d70fd9,Aplikasi Perkantoran,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=633,2,0,Sudah Berjalan,
K-MOODLE-506,LKP-b43b71ae36,kursus baru,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=506,2,0,Sudah Berjalan,
K-MOODLE-347,LKP-511a708263,kursus baru,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=347,1,0,Sudah Berjalan,
K-MOODLE-427,LKP-fd783a3919,PENGENALAN TEKNIK DASAR PIJAT REFLEKSI LEVEL 2,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=427,2,0,Sudah Berjalan,
K-MOODLE-2217,LKP-ec1c734bf6,Kursus Aplikasi Perkantoran LKP ERA MEGA ILMU,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=2217,2,0,Sudah Berjalan,
K-MOODLE-404,LKP-c3f1d64404,kursus baru,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=404,2,0,Sudah Berjalan,
K-MOODLE-398,LKP-f90f5daf34,kursus baru,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=398,2,0,Sudah Berjalan,
K-MOODLE-2019,LKP-41a7b54ac2,Mengemudi Kendaraan Bermotor Angkutan Orang LKP INDERA,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=2019,1,0,Sudah Berjalan,
K-MOODLE-2270,LKP-6fad78a031,Kursus Daring “Pemula jago bahasa korea”,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=2270,2,0,Sudah Berjalan,
K-MOODLE-521,LKP-054956ac35,CARA CEPAT MAHIR BAHASA KOREA,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=521,2,0,Sudah Berjalan,
K-MOODLE-406,LKP-a9577f54e7,kursus baru,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=406,2,0,Sudah Berjalan,
K-MOODLE-835,LKP-43cfa6b67f,kursus baru,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=835,2,0,Sudah Berjalan,
K-MOODLE-1111,LKP-3a7079c0d4,kursusbaru,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1111,2,0,Sudah Berjalan,
K-MOODLE-667,LKP-2c521e8f71,kursus baru,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=667,2,0,Sudah Berjalan,
K-MOODLE-821,LKP-47c7b67d04,Membuat Web Desain dengan Canva,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=821,2,0,Sudah Berjalan,
K-MOODLE-670,LKP-5b8941f640,Perawatan Sepeda Motor Injeksi,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=670,2,0,Sudah Berjalan,
K-MOODLE-492,LKP-ff94e16e44,kursus baru,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=492,2,0,Sudah Berjalan,
K-MOODLE-566,LKP-dc192e3c29,kursus baru,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=566,2,0,Sudah Berjalan,
K-MOODLE-639,LKP-f2610a733a,LKP EVERGREEN ENGLISH COURSE,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=639,1,0,Sudah Berjalan,
K-MOODLE-726,LKP-e40d565fdf,Hazard Analysis Critical Control Points (HACCP),https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=726,57,0,Sudah Berjalan,
K-MOODLE-452,LKP-9d27e740e8,Belajar Menguasai Teknik Pewarnaan Rambut [LKP House of Learning],https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=452,13,0,Sudah Berjalan,
K-MOODLE-721,LKP-9d27e740e8,Belajar Bahasa Inggris Untuk Menjadi Pramuwisata [LKP House of Learning],https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=721,27,0,Sudah Berjalan,
K-MOODLE-724,LKP-9d27e740e8,Mengelola Hardware Dan Administrasi Teknik Sebagai Teknisi Komputer [LKP House of Learning],https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=724,15,0,Sudah Berjalan,
K-MOODLE-737,LKP-9d27e740e8,Membuat Desain Grafis untuk menjadi Perancang Grafis [LKP House of Learning],https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=737,61,0,Sudah Berjalan,
K-MOODLE-867,LKP-9d27e740e8,Mengelola Berbagai Risiko bagi Risk Management [LKP House of Learning],https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=867,8,0,Sudah Berjalan,
K-MOODLE-868,LKP-9d27e740e8,Strategi dalam Membangun Citra Perusahaan bagi Manajer Brand [LKP House of Learning]],https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=868,4,0,Sudah Berjalan,
K-MOODLE-869,LKP-9d27e740e8,Meningkatkan Kemampuan Berbahasa Inggris bagi Resepsionis[LKP House of Learning],https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=869,2,0,Sudah Berjalan,
K-MOODLE-871,LKP-9d27e740e8,Chinese Basic Foundation (English/Indonesian Explanation)[LKP House of Learning],https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=871,3,0,Sudah Berjalan,
K-MOODLE-872,LKP-9d27e740e8,Mandarin HSK 1 Chapter 1-5 (English/Indonesian explanation) [LKP House of Learning],https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=872,2,0,Sudah Berjalan,
K-MOODLE-873,LKP-9d27e740e8,Mandarin HSK 1 Chapter 6-10 (English/Indonesian Explanation)[LKP House of Learning[,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=873,2,0,Sudah Berjalan,
K-MOODLE-615,LKP-e179cc205d,Junior Terapis SPA,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=615,2,0,Sudah Berjalan,
K-MOODLE-1038,LKP-89117be1d0,kursusbaru,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1038,2,0,Sudah Berjalan,
K-MOODLE-2050,LKP-81ef25a897,Kursus Bahasa Inggris - DEC,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=2050,2,0,Sudah Berjalan,
K-MOODLE-537,LKP-7952adbd21,kursus baru,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=537,2,0,Sudah Berjalan,
K-MOODLE-2023,LKP-212a422973,Bekal kerja kantoran : Belajar Microsoft Office secara Praktis : Prima Bangsa Cianjur,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=2023,30,0,Sudah Berjalan,
K-MOODLE-2081,LKP-212a422973,Desain Grafis Basic : Skill Awal Masuk Dunia Kreatif,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=2081,6,0,Sudah Berjalan,
K-MOODLE-597,LKP-3e3563621b,"PERHOTELAN (FO, HK, + F&B SERVICES)",https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=597,10,0,Sudah Berjalan,
K-MOODLE-697,LKP-3f13953a74,kursus baru,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=697,1,0,Sudah Berjalan,
K-MOODLE-2127,LKP-97fdd47b36,Design Your Skirt : Teknik Mudah Membuat Rok,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=2127,2,0,Sudah Berjalan,
K-MOODLE-586,LKP-d80647fd7a,kursus baru,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=586,2,0,Sudah Berjalan,
K-MOODLE-448,LKP-d1f5fa1e80,kursus baru,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=448,1,0,Sudah Berjalan,
K-MOODLE-381,LKP-3f9bcef756,kursus baru,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=381,2,0,Sudah Berjalan,
K-MOODLE-447,LKP-b0053f9ad0,kursus baru,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=447,1,0,Sudah Berjalan,
K-MOODLE-1386,LKP-ba945b472d,P4K EVNIKOM Kursus komputer,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1386,2,0,Sudah Berjalan,
K-MOODLE-507,LKP-d98d02a78f,KURSUS DESAIN GRAFIS LKP SEWUCOMP COMPUTER,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=507,35,0,Sudah Berjalan,
K-MOODLE-725,LKP-d98d02a78f,Kursus Daring Jaringan Komputer LKP SEWUCOMP COMPUTER,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=725,102,0,Sudah Berjalan,
K-MOODLE-334,LKP-e9c32629e2,Membuat Website dengan CMS,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=334,2,0,Sudah Berjalan,
K-MOODLE-459,LKP-e9c32629e2,Belajar Pemrograman PHP dan Bootstrap,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=459,1,0,Sudah Berjalan,
K-MOODLE-1046,LKP-af534a6f78,kursusbaru - LKP IFO,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1046,2,0,Sudah Berjalan,
K-MOODLE-493,LKP-11b7ec6833,Kids Programming,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=493,1,0,Sudah Berjalan,
K-MOODLE-443,LKP-731d7be71e,Hospitality Industries Bidang Barista,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=443,2,0,Sudah Berjalan,
K-MOODLE-602,LKP-5cee781248,Mahir Video Editing Di Smartphone Menggunakan CapCut,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=602,2,0,Sudah Berjalan,
K-MOODLE-1376,LKP-20f98727f1,LKP Bina Teknologi,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1376,2,0,Sudah Berjalan,
K-MOODLE-512,LKP-2dce8d5121,kursus baru,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=512,2,0,Sudah Berjalan,
K-MOODLE-1869,LKP-71e70c04b4,Kursus Komputer LKP Pusate Komputer,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1869,2,0,Sudah Berjalan,
K-MOODLE-1063,LKP-50a599b0ee,PELATIHAN KECANTIKAN KULIT (MANICURE = PERAWATAN TANGAN),https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1063,2,0,Sudah Berjalan,
K-MOODLE-415,LKP-50a599b0ee,Kursus Tata Kecantikan Kulit,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=415,2,0,Sudah Berjalan,
K-MOODLE-1380,LKP-644e9463c3,LKP MELATI Menjahit,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1380,2,0,Sudah Berjalan,
K-MOODLE-425,LKP-644e9463c3,Kursus Tata Rias Pengantin Gaun Panjang,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=425,2,0,Sudah Berjalan,
K-MOODLE-878,LKP-19917d7213,kursusbaru,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=878,2,0,Sudah Berjalan,
K-MOODLE-889,LKP-19917d7213,Mengoperasikan dan Mengolah Kata  Untuk Operator Komputer,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=889,1,0,Sudah Berjalan,
K-MOODLE-572,LKP-2669f4b4b6,kursus baru,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=572,2,0,Sudah Berjalan,
K-MOODLE-511,LKP-f6d78be758,kursus baru,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=511,2,0,Sudah Berjalan,
K-MOODLE-577,LKP-744ab49023,kursus baru,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=577,2,0,Sudah Berjalan,
K-MOODLE-338,LKP-a3ff803d0b,TEKNISI AKUNTANSI YUNIOR,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=338,1,0,Sudah Berjalan,
K-MOODLE-713,LKP-a1c0fe7d2d,kursus baru,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=713,2,0,Sudah Berjalan,
K-MOODLE-1379,LKP-4c24e20b55,LKP INDONESIAN HYPNOSIS CENTRE (IHC),https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1379,1,0,Sudah Berjalan,
K-MOODLE-495,LKP-934e82e230,kursus baru,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=495,2,0,Sudah Berjalan,
K-MOODLE-560,LKP-a57c91025a,kursus baru,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=560,1,0,Sudah Berjalan,
K-MOODLE-1383,LKP-4d01433e96,Tata Boga Royal Asia College,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1383,2,0,Sudah Berjalan,
K-MOODLE-1384,LKP-26d7bbe06d,Tata kecantikan Kulit LKP YULIZA,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1384,2,0,Sudah Berjalan,
K-MOODLE-380,LKP-168c621411,kursus baru,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=380,1,0,Sudah Berjalan,
K-MOODLE-1268,LKP-c099039b1f,Menghasilkan Desain Produk Usaha bagi Perancang Produk Industri,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1268,2,0,Sudah Berjalan,
K-MOODLE-687,LKP-c099039b1f,Mengelola Laporan Keuangan bagi Juru Tata Usaha Akuntansi,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=687,3,0,Sudah Berjalan,
K-MOODLE-2032,LKP-dfa37d65c2,"Pembuatan korsase, LKP Azzahra Jember",https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=2032,2,0,Sudah Berjalan,
K-MOODLE-797,LKP-07ec57b070,kursus baru,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=797,2,0,Sudah Berjalan,
K-MOODLE-2035,LKP-f71c27c542,Tata Busana Merachel Design Academy,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=2035,1,0,Sudah Berjalan,
K-MOODLE-1065,LKP-f0d5b90f73,Skill Menjadi Housekeeping Handal Independent Cruise Ships and Hotel School,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1065,1,0,Sudah Berjalan,
K-MOODLE-501,LKP-f0d5b90f73,Microsoft Office Word untuk Admin Hotel Independent Cruise Ships and Hotel School,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=501,2,0,Sudah Berjalan,
K-MOODLE-789,LKP-f34c77e43a,kursus baru,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=789,2,0,Sudah Berjalan,
K-MOODLE-371,LKP-afd14bb2c2,kursus baru,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=371,1,0,Sudah Berjalan,
K-MOODLE-544,LKP-41bc1a4ccc,kursus baru,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=544,2,0,Sudah Berjalan,
K-MOODLE-2276,LKP-5f34de5e94,Dari Nol Jadi Siap Kerja! Kuasai Microsoft Office untuk Dunia Kerja dan Bisnis,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=2276,2,0,Sudah Berjalan,
K-MOODLE-741,LKP-5703137d14,Sukses UKK TKJ,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=741,3,0,Sudah Berjalan,
K-MOODLE-622,LKP-797f4040f2,kursus baru,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=622,2,0,Sudah Berjalan,
K-MOODLE-2111,LKP-a89e8b27e1,Kelas Intensif TKA SMA  Kelas Sore Academy,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=2111,2,0,Sudah Berjalan,
K-MOODLE-428,LKP-b6305a3a63,kursus baru,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=428,2,0,Sudah Berjalan,
K-MOODLE-523,LKP-745803c291,BARISTA,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=523,2,0,Sudah Berjalan,
K-MOODLE-799,LKP-b381acaeb3,kursus baru,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=799,1,0,Sudah Berjalan,
K-MOODLE-607,LKP-29f138e483,kursus baru,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=607,1,0,Sudah Berjalan,
K-MOODLE-686,LKP-fcb83b6f1b,kursus baru,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=686,1,0,Sudah Berjalan,
K-MOODLE-585,LKP-647a002dc9,kursus baru,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=585,2,0,Sudah Berjalan,
K-MOODLE-578,LKP-268683c6c7,kursus baru,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=578,2,0,Sudah Berjalan,
K-MOODLE-2264,LKP-bff34a41b6,ENGLISH FOR SURVIVAL (BASIC 3),https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=2264,2,0,Sudah Berjalan,
K-MOODLE-599,LKP-8d5fa73610,kursus baru,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=599,2,0,Sudah Berjalan,
K-MOODLE-702,LKP-f7d5e56b3e,kursus baru,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=702,2,0,Sudah Berjalan,
K-MOODLE-363,LKP-a6fd2bbb7c,Bahasa Korea EPS-TOPIK,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=363,2,0,Sudah Berjalan,
K-MOODLE-598,LKP-d11761c12e,Tata Kecantikan Kulit,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=598,2,0,Sudah Berjalan,
K-MOODLE-350,LKP-8953c9bdb8,kursus baru,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=350,2,0,Sudah Berjalan,
K-MOODLE-369,LKP-81fb4d4e7d,"Kursus Komputer Aplikasi Perkantoran (Word, Excel, Power Point)",https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=369,2,0,Sudah Berjalan,
K-MOODLE-403,LKP-c655705bcb,MIXOLOGI MINUMAN CAFE,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=403,2,0,Sudah Berjalan,
K-MOODLE-1054,LKP-31ae3c77b1,kursusbaru2,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1054,2,0,Sudah Berjalan,
K-MOODLE-1055,LKP-31ae3c77b1,Belajar Teknik Memotong Rambut Untuk Memulai Bisnis Salon Rumahan,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1055,3,0,Sudah Berjalan,
K-MOODLE-1056,LKP-31ae3c77b1,Menata Rambut Untuk Bisnis Rumahan,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1056,6,0,Sudah Berjalan,
K-MOODLE-1057,LKP-31ae3c77b1,TATA RIAS PENGANTIN SOLO PUTRI,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1057,2,0,Sudah Berjalan,
