id,lkp_id,nama_kelas,link,peserta,lulusan,status
K-9161-1,LKP-612a0f8a2e,ADMINISTRASI PERKANTORAN,,3,1,Sudah Berjalan
K-9161-2,LKP-612a0f8a2e,ADMINISTRASI PERKANTORAN,,3,1,Sudah Berjalan
K-9191-0,LKP-d055eba05d,"Bimbingan Belajar SKD CPNS - LKP ISQ School
Kursus Komputer (Microsoft Word)",,0,0,Materi Lengkap - Belum Ada Peserta
K-9191-1,LKP-d055eba05d,"Bimbingan Belajar SKD CPNS - LKP ISQ School
Kursus Komputer (Microsoft Word)",,0,0,Materi Lengkap - Belum Ada Peserta
K-9191-2,LKP-d055eba05d,"Bimbingan Belajar SKD CPNS - LKP ISQ School
Kursus Komputer (Microsoft Word)",,0,0,Materi Lengkap - Belum Ada Peserta
K-9193-0,LKP-4382c0267d,"kursusbaru-03 peserta 0 lulus 0
kursusbaru-02 peserta 1 lulus 1
MICROSOFT OFFICE UNTUK PEMULA peserta 0 lulus 0",,1,0,Sudah Berjalan
K-9193-1,LKP-4382c0267d,"kursusbaru-03 peserta 0 lulus 0
kursusbaru-02 peserta 1 lulus 1
MICROSOFT OFFICE UNTUK PEMULA peserta 0 lulus 0",,1,0,Sudah Berjalan
K-9193-2,LKP-4382c0267d,"kursusbaru-03 peserta 0 lulus 0
kursusbaru-02 peserta 1 lulus 1
MICROSOFT OFFICE UNTUK PEMULA peserta 0 lulus 0",,1,0,Sudah Berjalan
K-9220-0,LKP-8080e577ce,"Penyalinan kursus sedang berlangsung salin 5 peserta 0 lulus 0
“Practical Office Advance: Kuasai Skill Perkantoran Profesional di Era Digital” materi lengkap peserta 0 lulus 0",,5,0,Sudah Berjalan
K-9220-1,LKP-8080e577ce,"Penyalinan kursus sedang berlangsung salin 5 peserta 0 lulus 0
“Practical Office Advance: Kuasai Skill Perkantoran Profesional di Era Digital” materi lengkap peserta 0 lulus 0",,5,0,Sudah Berjalan
K-9220-2,LKP-8080e577ce,"Penyalinan kursus sedang berlangsung salin 5 peserta 0 lulus 0
“Practical Office Advance: Kuasai Skill Perkantoran Profesional di Era Digital” materi lengkap peserta 0 lulus 0",,5,0,Sudah Berjalan
K-9234-0,LKP-6824e93810,WEB APLIKASI TEPAT GUNA (Pelangi Nusa Jaya),,21,0,Sudah Berjalan
K-9234-1,LKP-6824e93810,WEB APLIKASI TEPAT GUNA (Pelangi Nusa Jaya),,21,0,Sudah Berjalan
K-9234-2,LKP-6824e93810,WEB APLIKASI TEPAT GUNA (Pelangi Nusa Jaya),,21,0,Sudah Berjalan
K-9268-0,LKP-767a509aab,kursusbaru,,0,0,Materi Belum Lengkap
K-9268-1,LKP-767a509aab,kursusbaru,,0,0,Materi Belum Lengkap
K-9268-2,LKP-767a509aab,kursusbaru,,0,0,Materi Belum Lengkap
K-9320-0,LKP-20341091c2,Belajar Website Simple Menggunakan Wordpress,,0,0,Materi Lengkap - Belum Ada Peserta
K-9320-1,LKP-20341091c2,Belajar Website Simple Menggunakan Wordpress,,0,0,Materi Lengkap - Belum Ada Peserta
K-9320-2,LKP-20341091c2,Belajar Website Simple Menggunakan Wordpress,,0,0,Materi Lengkap - Belum Ada Peserta
K-9342-0,LKP-fd783a3919,PENGENALAN TEKNIK DASAR PIJAT REFLEKSI LEVEL 2,,0,0,Materi Belum Lengkap
K-9342-1,LKP-fd783a3919,PENGENALAN TEKNIK DASAR PIJAT REFLEKSI LEVEL 2,,0,0,Materi Belum Lengkap
K-9342-2,LKP-fd783a3919,PENGENALAN TEKNIK DASAR PIJAT REFLEKSI LEVEL 2,,0,0,Materi Belum Lengkap
K-9424-0,LKP-f40672c91b,Desain Grafis,,0,0,Materi Belum Lengkap
K-9424-1,LKP-f40672c91b,Desain Grafis,,0,0,Materi Belum Lengkap
K-9424-2,LKP-f40672c91b,Desain Grafis,,0,0,Materi Belum Lengkap
K-9454-0,LKP-ffe62f0638,kursus baru,,0,0,Materi Belum Lengkap
K-9454-1,LKP-ffe62f0638,kursus baru,,0,0,Materi Belum Lengkap
K-9454-2,LKP-ffe62f0638,kursus baru,,0,0,Materi Belum Lengkap
K-9481-0,LKP-c285a15410,kursusbaru,,0,0,Materi Belum Lengkap
K-9481-1,LKP-c285a15410,kursusbaru,,0,0,Materi Belum Lengkap
K-9481-2,LKP-c285a15410,kursusbaru,,0,0,Materi Belum Lengkap
K-9504-0,LKP-33e399c028,"MAHIR MENGOPERASIKAN APLIKASI PENGOLAH ANGKA / SPREADSHEET ( MS EXCEL ) - Terracom, kursusbaru2 - Terracom",,21,4,Sudah Berjalan
K-9504-1,LKP-33e399c028,"MAHIR MENGOPERASIKAN APLIKASI PENGOLAH ANGKA / SPREADSHEET ( MS EXCEL ) - Terracom, kursusbaru2 - Terracom",,21,4,Sudah Berjalan
K-9504-2,LKP-33e399c028,"MAHIR MENGOPERASIKAN APLIKASI PENGOLAH ANGKA / SPREADSHEET ( MS EXCEL ) - Terracom, kursusbaru2 - Terracom",,21,4,Sudah Berjalan
K-9509-0,LKP-73c0080630,kursusbaru,,0,0,Materi Belum Lengkap
K-9509-1,LKP-73c0080630,kursusbaru,,0,0,Materi Belum Lengkap
K-9509-2,LKP-73c0080630,kursusbaru,,0,0,Materi Belum Lengkap
K-9516-0,LKP-792d7e7dfc,"Membuat Desain dengan Photoshop dan Corel bagi Ahli Perancang Grafis, Bahasa Inggris Pemula Untuk Sekretaris",,2,0,Sudah Berjalan
K-9516-1,LKP-792d7e7dfc,"Membuat Desain dengan Photoshop dan Corel bagi Ahli Perancang Grafis, Bahasa Inggris Pemula Untuk Sekretaris",,2,0,Sudah Berjalan
K-9516-2,LKP-792d7e7dfc,"Membuat Desain dengan Photoshop dan Corel bagi Ahli Perancang Grafis, Bahasa Inggris Pemula Untuk Sekretaris",,2,0,Sudah Berjalan
K-9531-0,LKP-dc192e3c29,kursus baru,,0,0,Materi Belum Lengkap
K-9531-1,LKP-dc192e3c29,kursus baru,,0,0,Materi Belum Lengkap
K-9531-2,LKP-dc192e3c29,kursus baru,,0,0,Materi Belum Lengkap
K-9552-0,LKP-b9491f7016,kursus baru,,0,0,Materi Belum Lengkap
K-9552-1,LKP-b9491f7016,kursus baru,,0,0,Materi Belum Lengkap
K-9552-2,LKP-b9491f7016,kursus baru,,0,0,Materi Belum Lengkap
K-9555-0,LKP-68384affa9,kursus baru,,0,0,Materi Belum Lengkap
K-9555-1,LKP-68384affa9,kursus baru,,0,0,Materi Belum Lengkap
K-9555-2,LKP-68384affa9,kursus baru,,0,0,Materi Belum Lengkap
K-9556-0,LKP-a57c91025a,kursus baru,,0,0,Materi Belum Lengkap
K-9556-1,LKP-a57c91025a,kursus baru,,0,0,Materi Belum Lengkap
K-9556-2,LKP-a57c91025a,kursus baru,,0,0,Materi Belum Lengkap
K-9616-0,LKP-7fd335531b,IT & Multi Media LKP Creative Media,,0,0,Materi Belum Lengkap
K-9616-1,LKP-7fd335531b,IT & Multi Media LKP Creative Media,,0,0,Materi Belum Lengkap
K-9616-2,LKP-7fd335531b,IT & Multi Media LKP Creative Media,,0,0,Materi Belum Lengkap
K-9635-0,LKP-f90f5daf34,kursus baru,,0,0,Materi Belum Lengkap
K-9635-1,LKP-f90f5daf34,kursus baru,,0,0,Materi Belum Lengkap
K-9635-2,LKP-f90f5daf34,kursus baru,,0,0,Materi Belum Lengkap
K-9713-0,LKP-18ff4f2b18,kursus baru,,0,0,Materi Belum Lengkap
K-9713-1,LKP-18ff4f2b18,kursus baru,,0,0,Materi Belum Lengkap
K-9713-2,LKP-18ff4f2b18,kursus baru,,0,0,Materi Belum Lengkap
K-9714-0,LKP-168c234bcb,kursusbaru,,0,0,Materi Belum Lengkap
K-9714-1,LKP-168c234bcb,kursusbaru,,0,0,Materi Belum Lengkap
K-9714-2,LKP-168c234bcb,kursusbaru,,0,0,Materi Belum Lengkap
K-9741-0,LKP-d46d231a84,Kursus Bahasa Jepang N5,,0,0,Materi Belum Lengkap
K-9741-1,LKP-d46d231a84,Kursus Bahasa Jepang N5,,0,0,Materi Belum Lengkap
K-9741-2,LKP-d46d231a84,Kursus Bahasa Jepang N5,,0,0,Materi Belum Lengkap
K-9772-0,LKP-e66ed6243c,"ada course,tidak ada materi",,0,0,Materi Belum Lengkap
K-9772-1,LKP-e66ed6243c,"ada course,tidak ada materi",,0,0,Materi Belum Lengkap
K-9772-2,LKP-e66ed6243c,"ada course,tidak ada materi",,0,0,Materi Belum Lengkap
K-9796-0,LKP-6d3170d03f,kursus baru,,0,0,Materi Belum Lengkap
K-9796-1,LKP-6d3170d03f,kursus baru,,0,0,Materi Belum Lengkap
K-9796-2,LKP-6d3170d03f,kursus baru,,0,0,Materi Belum Lengkap
K-9873-0,LKP-d0a14c7af5,kursus baru,,0,0,Materi Belum Lengkap
K-9873-1,LKP-d0a14c7af5,kursus baru,,0,0,Materi Belum Lengkap
K-9873-2,LKP-d0a14c7af5,kursus baru,,0,0,Materi Belum Lengkap
K-9912-0,LKP-8767dec080,Desain Grafis Percetakan,,0,0,Materi Lengkap - Belum Ada Peserta
K-9912-1,LKP-8767dec080,Desain Grafis Percetakan,,0,0,Materi Lengkap - Belum Ada Peserta
K-9912-2,LKP-8767dec080,Desain Grafis Percetakan,,0,0,Materi Lengkap - Belum Ada Peserta
K-10007-0,LKP-6f18134264,Aplikasi perkantoran,,0,0,Materi Belum Lengkap
K-10007-1,LKP-6f18134264,Aplikasi perkantoran,,0,0,Materi Belum Lengkap
K-10007-2,LKP-6f18134264,Aplikasi perkantoran,,0,0,Materi Belum Lengkap
K-10025-0,LKP-045f45dc43,Bordir Kerancang dan Sulaman LKP HANDAYANI,,0,0,Materi Belum Lengkap
K-10025-1,LKP-045f45dc43,Bordir Kerancang dan Sulaman LKP HANDAYANI,,0,0,Materi Belum Lengkap
K-10025-2,LKP-045f45dc43,Bordir Kerancang dan Sulaman LKP HANDAYANI,,0,0,Materi Belum Lengkap
K-10047-0,LKP-333a3ef30e,LKP Widyagama,,0,0,Materi Belum Lengkap
K-10047-1,LKP-333a3ef30e,LKP Widyagama,,0,0,Materi Belum Lengkap
K-10047-2,LKP-333a3ef30e,LKP Widyagama,,0,0,Materi Belum Lengkap
K-10195-0,LKP-f4df31f872,LKP ANDINI,,0,0,Materi Belum Lengkap
K-10195-1,LKP-f4df31f872,LKP ANDINI,,0,0,Materi Belum Lengkap
K-10195-2,LKP-f4df31f872,LKP ANDINI,,0,0,Materi Belum Lengkap
K-10203-0,LKP-356295cd38,Kewirausahaan,,0,0,Materi Lengkap - Belum Ada Peserta
K-10203-1,LKP-356295cd38,Kewirausahaan,,0,0,Materi Lengkap - Belum Ada Peserta
K-10203-2,LKP-356295cd38,Kewirausahaan,,0,0,Materi Lengkap - Belum Ada Peserta
K-10245-0,LKP-c2ef64aab4,kursusbaru,,0,0,Materi Belum Lengkap
K-10245-1,LKP-c2ef64aab4,kursusbaru,,0,0,Materi Belum Lengkap
K-10245-2,LKP-c2ef64aab4,kursusbaru,,0,0,Materi Belum Lengkap
K-10264-0,LKP-3a7079c0d4,kursusbaru,,0,0,Materi Belum Lengkap
K-10264-1,LKP-3a7079c0d4,kursusbaru,,0,0,Materi Belum Lengkap
K-10264-2,LKP-3a7079c0d4,kursusbaru,,0,0,Materi Belum Lengkap
K-10281-0,LKP-578a040e74,Kursusbaru,,4,0,Sudah Berjalan
K-10281-1,LKP-578a040e74,Kursusbaru,,4,0,Sudah Berjalan
K-10281-2,LKP-578a040e74,Kursusbaru,,4,0,Sudah Berjalan
K-10290-0,LKP-29829d7331,lkp aura nur,,0,0,Materi Belum Lengkap
K-10290-1,LKP-29829d7331,lkp aura nur,,0,0,Materi Belum Lengkap
K-10290-2,LKP-29829d7331,lkp aura nur,,0,0,Materi Belum Lengkap
K-10317-0,LKP-55a0b7c8c9,"Public Speaking peserta 0 lulus 0
Digital Marketing peserta 0 lulus 0
English Primary II  peserta 0 lulus 0
English Primary I peserta 0 lulus 0
Digital Marketing peserta 0 lulus 0
Web Desain (Wordpress) peserta 0 lulus 0
Microsoft Excel peserta 0 lulus 0
Microsoft Office Word materi lengkap peserta 35 lulus 0",,35,0,Sudah Berjalan
K-10317-1,LKP-55a0b7c8c9,"Public Speaking peserta 0 lulus 0
Digital Marketing peserta 0 lulus 0
English Primary II  peserta 0 lulus 0
English Primary I peserta 0 lulus 0
Digital Marketing peserta 0 lulus 0
Web Desain (Wordpress) peserta 0 lulus 0
Microsoft Excel peserta 0 lulus 0
Microsoft Office Word materi lengkap peserta 35 lulus 0",,35,0,Sudah Berjalan
K-10317-2,LKP-55a0b7c8c9,"Public Speaking peserta 0 lulus 0
Digital Marketing peserta 0 lulus 0
English Primary II  peserta 0 lulus 0
English Primary I peserta 0 lulus 0
Digital Marketing peserta 0 lulus 0
Web Desain (Wordpress) peserta 0 lulus 0
Microsoft Excel peserta 0 lulus 0
Microsoft Office Word materi lengkap peserta 35 lulus 0",,35,0,Sudah Berjalan
K-10322-0,LKP-4649455929,Celebes International School,,0,0,Materi Belum Lengkap
K-10322-1,LKP-4649455929,Celebes International School,,0,0,Materi Belum Lengkap
K-10322-2,LKP-4649455929,Celebes International School,,0,0,Materi Belum Lengkap
K-10361-0,LKP-afd14bb2c2,kursus baru,,0,0,Materi Belum Lengkap
K-10361-1,LKP-afd14bb2c2,kursus baru,,0,0,Materi Belum Lengkap
K-10361-2,LKP-afd14bb2c2,kursus baru,,0,0,Materi Belum Lengkap
K-10373-0,LKP-fcb83b6f1b,kursusbaru,,0,0,Materi Belum Lengkap
K-10373-1,LKP-fcb83b6f1b,kursusbaru,,0,0,Materi Belum Lengkap
K-10373-2,LKP-fcb83b6f1b,kursusbaru,,0,0,Materi Belum Lengkap
K-10390-0,LKP-569f0bbc61,kursus baru,,0,0,Materi Belum Lengkap
K-10390-1,LKP-569f0bbc61,kursus baru,,0,0,Materi Belum Lengkap
K-10390-2,LKP-569f0bbc61,kursus baru,,0,0,Materi Belum Lengkap
K-10443-0,LKP-8cae193282,lkp mentari,,0,0,Materi Belum Lengkap
K-10443-1,LKP-8cae193282,lkp mentari,,0,0,Materi Belum Lengkap
K-10443-2,LKP-8cae193282,lkp mentari,,0,0,Materi Belum Lengkap
K-10501-0,LKP-5cee781248,Mahir Video Editing Di Smartphone Menggunakan CapCut,,0,0,Materi Lengkap - Belum Ada Peserta
K-10501-1,LKP-5cee781248,Mahir Video Editing Di Smartphone Menggunakan CapCut,,0,0,Materi Lengkap - Belum Ada Peserta
K-10501-2,LKP-5cee781248,Mahir Video Editing Di Smartphone Menggunakan CapCut,,0,0,Materi Lengkap - Belum Ada Peserta
K-10677-0,LKP-a737d9b10e,Tata Rias Pengantin Bugis,,18,0,Sudah Berjalan
K-10677-1,LKP-a737d9b10e,Tata Rias Pengantin Bugis,,18,0,Sudah Berjalan
K-10677-2,LKP-a737d9b10e,Tata Rias Pengantin Bugis,,18,0,Sudah Berjalan
K-10678-0,LKP-c6282c3502,Kursus Tata Boga,,0,0,Materi Belum Lengkap
K-10678-1,LKP-c6282c3502,Kursus Tata Boga,,0,0,Materi Belum Lengkap
K-10678-2,LKP-c6282c3502,Kursus Tata Boga,,0,0,Materi Belum Lengkap
K-10696-0,LKP-907b726bde,Operator Komputer,,0,0,Materi Belum Lengkap
K-10696-1,LKP-907b726bde,Operator Komputer,,0,0,Materi Belum Lengkap
K-10696-2,LKP-907b726bde,Operator Komputer,,0,0,Materi Belum Lengkap
K-10752-0,LKP-54c7d70fd9,Aplikasi Perkantoran,,0,0,Materi Belum Lengkap
K-10752-1,LKP-54c7d70fd9,Aplikasi Perkantoran,,0,0,Materi Belum Lengkap
K-10752-2,LKP-54c7d70fd9,Aplikasi Perkantoran,,0,0,Materi Belum Lengkap
K-10828-0,LKP-64b605b802,"Aplikasi Perkantoran Terpadu, Microsoft Powerpoint untuk Presentasi, Microsoft Excel Untuk Pengelolaan Data Perkantoran, Microsoft Word  Untuk Kebutuhan Perkantoran, Komputer Dasar",,0,0,Materi Belum Lengkap
K-10828-1,LKP-64b605b802,"Aplikasi Perkantoran Terpadu, Microsoft Powerpoint untuk Presentasi, Microsoft Excel Untuk Pengelolaan Data Perkantoran, Microsoft Word  Untuk Kebutuhan Perkantoran, Komputer Dasar",,0,0,Materi Belum Lengkap
K-10828-2,LKP-64b605b802,"Aplikasi Perkantoran Terpadu, Microsoft Powerpoint untuk Presentasi, Microsoft Excel Untuk Pengelolaan Data Perkantoran, Microsoft Word  Untuk Kebutuhan Perkantoran, Komputer Dasar",,0,0,Materi Belum Lengkap
K-10866-0,LKP-f0eeb0bb4f,Pemograman Web Dasar,,0,0,Materi Lengkap - Belum Ada Peserta
K-10866-1,LKP-f0eeb0bb4f,Pemograman Web Dasar,,0,0,Materi Lengkap - Belum Ada Peserta
K-10866-2,LKP-f0eeb0bb4f,Pemograman Web Dasar,,0,0,Materi Lengkap - Belum Ada Peserta
K-10875-0,LKP-e068d3cdcc,Tata Kecantikan Rambut,,0,0,Materi Belum Lengkap
K-10875-1,LKP-e068d3cdcc,Tata Kecantikan Rambut,,0,0,Materi Belum Lengkap
K-10875-2,LKP-e068d3cdcc,Tata Kecantikan Rambut,,0,0,Materi Belum Lengkap
K-10880-0,LKP-2552e09439,kursus baru,,0,0,Materi Belum Lengkap
K-10880-1,LKP-2552e09439,kursus baru,,0,0,Materi Belum Lengkap
K-10880-2,LKP-2552e09439,kursus baru,,0,0,Materi Belum Lengkap
K-10954-0,LKP-f186fe1f75,kursus baru,,0,0,Materi Belum Lengkap
K-10954-1,LKP-f186fe1f75,kursus baru,,0,0,Materi Belum Lengkap
K-10954-2,LKP-f186fe1f75,kursus baru,,0,0,Materi Belum Lengkap
K-11015-0,LKP-407fda0850,kursusbaru,,0,0,Materi Belum Lengkap
K-11015-1,LKP-407fda0850,kursusbaru,,0,0,Materi Belum Lengkap
K-11015-2,LKP-407fda0850,kursusbaru,,0,0,Materi Belum Lengkap
K-11104-0,LKP-cf0f7d729f,LKP DEWI BEAUTY SALON,,0,0,Materi Belum Lengkap
K-11104-1,LKP-cf0f7d729f,LKP DEWI BEAUTY SALON,,0,0,Materi Belum Lengkap
K-11104-2,LKP-cf0f7d729f,LKP DEWI BEAUTY SALON,,0,0,Materi Belum Lengkap
K-11161-0,LKP-ce10c1eeb4,kursusbaru,,0,0,Materi Belum Lengkap
K-11161-1,LKP-ce10c1eeb4,kursusbaru,,0,0,Materi Belum Lengkap
K-11161-2,LKP-ce10c1eeb4,kursusbaru,,0,0,Materi Belum Lengkap
K-11194-0,LKP-882c1c813e,kursusbaru,,0,0,Materi Belum Lengkap
K-11194-1,LKP-882c1c813e,kursusbaru,,0,0,Materi Belum Lengkap
K-11194-2,LKP-882c1c813e,kursusbaru,,0,0,Materi Belum Lengkap
K-11266-0,LKP-ff3cff1b8a,Menjadi Administrasi Perkantoran (Microsoft Word) Profesional,,0,0,Materi Belum Lengkap
K-11266-1,LKP-ff3cff1b8a,Menjadi Administrasi Perkantoran (Microsoft Word) Profesional,,0,0,Materi Belum Lengkap
K-11266-2,LKP-ff3cff1b8a,Menjadi Administrasi Perkantoran (Microsoft Word) Profesional,,0,0,Materi Belum Lengkap
K-11279-0,LKP-d11761c12e,Tata Kecantikan Kulit,,0,0,Materi Belum Lengkap
K-11279-1,LKP-d11761c12e,Tata Kecantikan Kulit,,0,0,Materi Belum Lengkap
K-11279-2,LKP-d11761c12e,Tata Kecantikan Kulit,,0,0,Materi Belum Lengkap
K-11335-0,LKP-797f4040f2,kursus baru,,0,0,Materi Belum Lengkap
K-11335-1,LKP-797f4040f2,kursus baru,,0,0,Materi Belum Lengkap
K-11335-2,LKP-797f4040f2,kursus baru,,0,0,Materi Belum Lengkap
K-11349-0,LKP-0198e3cd45,Kursus Tata Rias Pengantin Sasak Baku,,0,0,Materi Belum Lengkap
K-11349-1,LKP-0198e3cd45,Kursus Tata Rias Pengantin Sasak Baku,,0,0,Materi Belum Lengkap
K-11349-2,LKP-0198e3cd45,Kursus Tata Rias Pengantin Sasak Baku,,0,0,Materi Belum Lengkap
K-11351-0,LKP-e179cc205d,Junior Terapis SPA,,0,0,Materi Belum Lengkap
K-11351-1,LKP-e179cc205d,Junior Terapis SPA,,0,0,Materi Belum Lengkap
K-11351-2,LKP-e179cc205d,Junior Terapis SPA,,0,0,Materi Belum Lengkap
K-11358-0,LKP-2e1543c274,kursusbaru,,0,0,Materi Belum Lengkap
K-11358-1,LKP-2e1543c274,kursusbaru,,0,0,Materi Belum Lengkap
K-11358-2,LKP-2e1543c274,kursusbaru,,0,0,Materi Belum Lengkap
K-11370-0,LKP-3e3563621b,"PERHOTELAN (FO, HK, + F&B SERVICES)",,10,0,Sudah Berjalan
K-11370-1,LKP-3e3563621b,"PERHOTELAN (FO, HK, + F&B SERVICES)",,10,0,Sudah Berjalan
K-11370-2,LKP-3e3563621b,"PERHOTELAN (FO, HK, + F&B SERVICES)",,10,0,Sudah Berjalan
K-11390-0,LKP-062db58bcd,kursusbaru,,0,0,Materi Belum Lengkap
K-11390-1,LKP-062db58bcd,kursusbaru,,0,0,Materi Belum Lengkap
K-11390-2,LKP-062db58bcd,kursusbaru,,0,0,Materi Belum Lengkap
K-11398-0,LKP-81ef25a897,Kursus Bahasa Inggris,,0,0,Materi Lengkap - Belum Ada Peserta
K-11398-1,LKP-81ef25a897,Kursus Bahasa Inggris,,0,0,Materi Lengkap - Belum Ada Peserta
K-11398-2,LKP-81ef25a897,Kursus Bahasa Inggris,,0,0,Materi Lengkap - Belum Ada Peserta
K-11474-0,LKP-1d7714cd10,kursus baru,,0,0,Materi Belum Lengkap
K-11474-1,LKP-1d7714cd10,kursus baru,,0,0,Materi Belum Lengkap
K-11474-2,LKP-1d7714cd10,kursus baru,,0,0,Materi Belum Lengkap
K-11545-0,LKP-c0dbf6d74c,kursusbaru,,0,0,Materi Belum Lengkap
K-11545-1,LKP-c0dbf6d74c,kursusbaru,,0,0,Materi Belum Lengkap
K-11545-2,LKP-c0dbf6d74c,kursusbaru,,0,0,Materi Belum Lengkap
K-11563-0,LKP-227969fb38,SPA,,0,0,Materi Belum Lengkap
K-11563-1,LKP-227969fb38,SPA,,0,0,Materi Belum Lengkap
K-11563-2,LKP-227969fb38,SPA,,0,0,Materi Belum Lengkap
K-11586-0,LKP-bcd633e58d,"Keterampilan Menjahit ""Membuat Tas serut"" peserta 0 lulus 0
Menjahit Aneka Model Tunik bagi Tukang Jahit peserta 0 lulus 0
Perawatan dan Perbaikan Mesin Jahit Industri Garmen peserta 6 lulus 4
Perawatan Mobil bagi Pengemudi Mobil Keluarga (Family Driver) peserta 6 lulus 6
Merancang Desain Interior dengan AutoCAD peserta 0 lulus 0
Mendeteksi Penyebab Gangguan Kelistrikan Sepeda Motor peserta 6 lulus 3",,18,13,Sudah Berjalan
K-11586-1,LKP-bcd633e58d,"Keterampilan Menjahit ""Membuat Tas serut"" peserta 0 lulus 0
Menjahit Aneka Model Tunik bagi Tukang Jahit peserta 0 lulus 0
Perawatan dan Perbaikan Mesin Jahit Industri Garmen peserta 6 lulus 4
Perawatan Mobil bagi Pengemudi Mobil Keluarga (Family Driver) peserta 6 lulus 6
Merancang Desain Interior dengan AutoCAD peserta 0 lulus 0
Mendeteksi Penyebab Gangguan Kelistrikan Sepeda Motor peserta 6 lulus 3",,18,13,Sudah Berjalan
K-11586-2,LKP-bcd633e58d,"Keterampilan Menjahit ""Membuat Tas serut"" peserta 0 lulus 0
Menjahit Aneka Model Tunik bagi Tukang Jahit peserta 0 lulus 0
Perawatan dan Perbaikan Mesin Jahit Industri Garmen peserta 6 lulus 4
Perawatan Mobil bagi Pengemudi Mobil Keluarga (Family Driver) peserta 6 lulus 6
Merancang Desain Interior dengan AutoCAD peserta 0 lulus 0
Mendeteksi Penyebab Gangguan Kelistrikan Sepeda Motor peserta 6 lulus 3",,18,13,Sudah Berjalan
K-11588-0,LKP-e668500cfc,kursusbaru,,0,0,Materi Belum Lengkap
K-11588-1,LKP-e668500cfc,kursusbaru,,0,0,Materi Belum Lengkap
K-11588-2,LKP-e668500cfc,kursusbaru,,0,0,Materi Belum Lengkap
K-11590-0,LKP-f71cad4faa,Kursus Tata Kecantikan Rambut,,0,0,Materi Belum Lengkap
K-11590-1,LKP-f71cad4faa,Kursus Tata Kecantikan Rambut,,0,0,Materi Belum Lengkap
K-11590-2,LKP-f71cad4faa,Kursus Tata Kecantikan Rambut,,0,0,Materi Belum Lengkap
K-11602-0,LKP-b49619b6f6,Mahir Menggunakan Aplikasi CorelDraw,,0,0,Materi Lengkap - Belum Ada Peserta
K-11602-1,LKP-b49619b6f6,Mahir Menggunakan Aplikasi CorelDraw,,0,0,Materi Lengkap - Belum Ada Peserta
K-11602-2,LKP-b49619b6f6,Mahir Menggunakan Aplikasi CorelDraw,,0,0,Materi Lengkap - Belum Ada Peserta
K-11605-0,LKP-4c24e20b55,INDONESIAN HYPNOSIS CENTRE (IHC),,0,0,Materi Belum Lengkap
K-11605-1,LKP-4c24e20b55,INDONESIAN HYPNOSIS CENTRE (IHC),,0,0,Materi Belum Lengkap
K-11605-2,LKP-4c24e20b55,INDONESIAN HYPNOSIS CENTRE (IHC),,0,0,Materi Belum Lengkap
K-11621-0,LKP-7cb7a6cc7f,kursus baru,,0,0,Materi Belum Lengkap
K-11621-1,LKP-7cb7a6cc7f,kursus baru,,0,0,Materi Belum Lengkap
K-11621-2,LKP-7cb7a6cc7f,kursus baru,,0,0,Materi Belum Lengkap
K-11689-0,LKP-66e370f1bc,lkp karunia bunda,,0,0,Materi Belum Lengkap
K-11689-1,LKP-66e370f1bc,lkp karunia bunda,,0,0,Materi Belum Lengkap
K-11689-2,LKP-66e370f1bc,lkp karunia bunda,,0,0,Materi Belum Lengkap
K-11738-0,LKP-4f2852b069,"Menjadi editor profesional dengan photoshop peserta 0 lulus 0
Desain Grafis dengan Coreldraw bagi Perancang Grafis peserta 0 lulus 0
Microsfot Ecel untuk perkantoran dan Profesional peserta 0 lulus 0
Mahir Presentasi Bisnis dengan Microsoft Power Point peserta 0 lulus 0
Mengelola dokumen perusahaan dengan Microsof Word ada materi peserta 0 lulus 0
Desain grafis dan aplikasi perkantoran LKP EKKLESIA KOMPUTER peserta 0 lulus 0",,0,0,Materi Lengkap - Belum Ada Peserta
K-11738-1,LKP-4f2852b069,"Menjadi editor profesional dengan photoshop peserta 0 lulus 0
Desain Grafis dengan Coreldraw bagi Perancang Grafis peserta 0 lulus 0
Microsfot Ecel untuk perkantoran dan Profesional peserta 0 lulus 0
Mahir Presentasi Bisnis dengan Microsoft Power Point peserta 0 lulus 0
Mengelola dokumen perusahaan dengan Microsof Word ada materi peserta 0 lulus 0
Desain grafis dan aplikasi perkantoran LKP EKKLESIA KOMPUTER peserta 0 lulus 0",,0,0,Materi Lengkap - Belum Ada Peserta
K-11738-2,LKP-4f2852b069,"Menjadi editor profesional dengan photoshop peserta 0 lulus 0
Desain Grafis dengan Coreldraw bagi Perancang Grafis peserta 0 lulus 0
Microsfot Ecel untuk perkantoran dan Profesional peserta 0 lulus 0
Mahir Presentasi Bisnis dengan Microsoft Power Point peserta 0 lulus 0
Mengelola dokumen perusahaan dengan Microsof Word ada materi peserta 0 lulus 0
Desain grafis dan aplikasi perkantoran LKP EKKLESIA KOMPUTER peserta 0 lulus 0",,0,0,Materi Lengkap - Belum Ada Peserta
K-11739-0,LKP-e560b52a60,"Belajar Adobe Photoshoot dari Nol, Panduan Lengkap bagi pemula..Peserta 0 Lulus 0
Belajar Presentasi Keren dengan Power Point .. Peserta 0 Lulus 0
Cara Praktis Belajar Excel .. Peserta 0 Lulus 0
Kelas Jago Word.. Peserta 0 Lulus 0",,0,0,Materi Lengkap - Belum Ada Peserta
